"","latitud","longitud","taxon.name"
"3431",41.3976643,2.1569173,"Ligustrum lucidum"
"3432",41.4044142,2.1586516,"Ligustrum lucidum"
"3433",41.4008612,2.1605128,"Ligustrum lucidum"
"3434",41.4057501,2.1562693,"Ligustrum lucidum"
"3435",41.397147,2.1576178,"Ligustrum lucidum"
"3436",41.3977,2.156869,"Ligustrum lucidum"
"3437",41.4005853,2.1560567,"Ligustrum lucidum"
"3438",41.4036653,2.1597776,"Ligustrum lucidum"
"3439",41.4059086,2.1571907,"Ligustrum lucidum"
"3440",41.404595,2.1562981,"Ligustrum lucidum"
"3441",41.4057942,2.1571117,"Ligustrum lucidum"
"3442",41.4002258,2.1636742,"Ligustrum lucidum"
"3443",41.4046712,2.1585841,"Ligustrum lucidum"
"3444",41.4044567,2.1560678,"Ligustrum lucidum"
"3445",41.3996803,2.1618942,"Ligustrum lucidum"
"3446",41.4045941,2.1563661,"Ligustrum lucidum"
"3447",41.3996429,2.1618454,"Ligustrum lucidum"
"3448",41.4061057,2.1574908,"Ligustrum lucidum"
"3449",41.404158,2.1555892,"Ligustrum lucidum"
"3450",41.404285,2.1584531,"Ligustrum lucidum"
"3451",41.4043822,2.1586005,"Ligustrum lucidum"
"3452",41.4048966,2.1568551,"Ligustrum lucidum"
"3453",41.4010042,2.1606955,"Ligustrum lucidum"
"3454",41.4018965,2.1618694,"Ligustrum lucidum"
"3455",41.4044776,2.1561051,"Ligustrum lucidum"
"3456",41.3979574,2.156502,"Ligustrum lucidum"
"3457",41.3994943,2.1616216,"Ligustrum lucidum"
"3458",41.4002786,2.1597571,"Ligustrum lucidum"
"3459",41.4010995,2.1531999,"Ligustrum lucidum"
"3460",41.4050682,2.1581137,"Ligustrum lucidum"
"3461",41.4047893,2.158451,"Ligustrum lucidum"
"3462",41.4011511,2.1532771,"Ligustrum lucidum"
"3463",41.4047696,2.1566482,"Ligustrum lucidum"
"3464",41.4052606,2.1573671,"Ligustrum lucidum"
"3465",41.3969648,2.1578659,"Ligustrum lucidum"
"3466",41.3968367,2.1552156,"Ligustrum lucidum"
"3467",41.4053306,2.1574836,"Ligustrum lucidum"
"3468",41.4054686,2.1576664,"Ligustrum lucidum"
"3469",41.4026342,2.1599828,"Ligustrum lucidum"
"3470",41.4058405,2.1569997,"Ligustrum lucidum"
"3471",41.4057513,2.1573355,"Ligustrum lucidum"
"3472",41.4052007,2.1562455,"Ligustrum lucidum"
"3473",41.4052789,2.1574032,"Ligustrum lucidum"
"3474",41.3975889,2.1570222,"Ligustrum lucidum"
"3475",41.4045431,2.1562878,"Ligustrum lucidum"
"3476",41.4009373,2.1556287,"Ligustrum lucidum"
"3477",41.4022432,2.1623682,"Ligustrum lucidum"
"3478",41.4014893,2.1613209,"Ligustrum lucidum"
"3479",41.4047466,2.1565375,"Ligustrum lucidum"
"3480",41.4054075,2.1577247,"Ligustrum lucidum"
"3481",41.4058739,2.157142,"Ligustrum lucidum"
"3482",41.4014366,2.1612466,"Ligustrum lucidum"
"3483",41.4053797,2.1575656,"Ligustrum lucidum"
"3484",41.3994646,2.1615778,"Ligustrum lucidum"
"3485",41.4054164,2.1565612,"Ligustrum lucidum"
"3486",41.4055705,2.1575412,"Ligustrum lucidum"
"3487",41.4046304,2.1586333,"Ligustrum lucidum"
"3488",41.4004123,2.1599286,"Ligustrum lucidum"
"3489",41.3968726,2.1552693,"Ligustrum lucidum"
"3490",41.4041926,2.1583112,"Ligustrum lucidum"
"3491",41.4055635,2.1568136,"Ligustrum lucidum"
"3492",41.40025,2.159721,"Ligustrum lucidum"
"3493",41.401857,2.1587294,"Ligustrum lucidum"
"3494",41.4050487,2.1560127,"Ligustrum lucidum"
"3495",41.401197,2.155716,"Ligustrum lucidum"
"3496",41.4026921,2.1600629,"Ligustrum lucidum"
"3497",41.4005837,2.1601518,"Ligustrum lucidum"
"3498",41.4059933,2.1573319,"Ligustrum lucidum"
"3499",41.4021361,2.1622132,"Ligustrum lucidum"
"3500",41.4008342,2.1604773,"Ligustrum lucidum"
"3501",41.4078102,2.1510832,"Ligustrum lucidum"
"3502",41.4046694,2.157524,"Ligustrum lucidum"
"3503",41.4005311,2.1523463,"Ligustrum lucidum"
"3504",41.3978895,2.156617,"Ligustrum lucidum"
"3505",41.4033703,2.1601261,"Ligustrum lucidum"
"3506",41.4037286,2.1596863,"Ligustrum lucidum"
"3507",41.4002214,2.1518718,"Ligustrum lucidum"
"3508",41.3982744,2.1558846,"Ligustrum lucidum"
"3509",41.4043386,2.1558792,"Ligustrum lucidum"
"3510",41.4039756,2.1552925,"Ligustrum lucidum"
"3511",41.3998001,2.1628879,"Ligustrum lucidum"
"3512",41.4012056,2.1564631,"Ligustrum lucidum"
"3513",41.4056616,2.156356,"Ligustrum lucidum"
"3514",41.4035741,2.1510962,"Ligustrum lucidum"
"3515",41.3983916,2.1556226,"Ligustrum lucidum"
"3516",41.4005592,2.1523864,"Ligustrum lucidum"
"3517",41.4043127,2.1578987,"Ligustrum lucidum"
"3518",41.4012013,2.1533532,"Ligustrum lucidum"
"3519",41.4053063,2.1574431,"Ligustrum lucidum"
"3520",41.3968,2.1551628,"Ligustrum lucidum"
"3521",41.4039891,2.15939,"Ligustrum lucidum"
"3522",41.3968355,2.1580326,"Ligustrum lucidum"
"3523",41.4054826,2.1568881,"Ligustrum lucidum"
"3524",41.4025261,2.1627763,"Ligustrum lucidum"
"3525",41.4048952,2.1567827,"Ligustrum lucidum"
"3526",41.4049521,2.15687,"Ligustrum lucidum"
"3527",41.4032471,2.1602685,"Ligustrum lucidum"
"3528",41.4056185,2.1563958,"Ligustrum lucidum"
"3529",41.4030766,2.1604484,"Ligustrum lucidum"
"3530",41.4006496,2.1525362,"Ligustrum lucidum"
"3531",41.3971066,2.1576739,"Ligustrum lucidum"
"3532",41.3995395,2.1616855,"Ligustrum lucidum"
"3533",41.40621,2.1566484,"Ligustrum lucidum"
"3534",41.4044366,2.1588639,"Ligustrum lucidum"
"3535",41.3980916,2.15623,"Ligustrum lucidum"
"3536",41.4055158,2.1576098,"Ligustrum lucidum"
"3537",41.404516,2.1562458,"Ligustrum lucidum"
"3538",41.4042583,2.1578959,"Ligustrum lucidum"
"3539",41.404587,2.1575501,"Ligustrum lucidum"
"3540",41.4001826,2.1636222,"Ligustrum lucidum"
"3541",41.4043489,2.1578006,"Ligustrum lucidum"
"3542",41.4006721,2.1559506,"Ligustrum lucidum"
"3543",41.4016327,2.1615051,"Ligustrum lucidum"
"3544",41.4031262,2.1604116,"Ligustrum lucidum"
"3545",41.39971,2.1619413,"Ligustrum lucidum"
"3546",41.4056412,2.1568894,"Ligustrum lucidum"
"3547",41.4033284,2.1601751,"Ligustrum lucidum"
"3548",41.4008445,2.1557426,"Ligustrum lucidum"
"3549",41.4041329,2.1555416,"Ligustrum lucidum"
"3550",41.4004218,2.1521803,"Ligustrum lucidum"
"3551",41.4012265,2.1533929,"Ligustrum lucidum"
"3552",41.4052341,2.1571734,"Ligustrum lucidum"
"3553",41.4046473,2.1563774,"Ligustrum lucidum"
"3554",41.4000451,2.1634519,"Ligustrum lucidum"
"3555",41.4038507,2.1595551,"Ligustrum lucidum"
"3556",41.4058388,2.1561875,"Ligustrum lucidum"
"3557",41.4038419,2.1516812,"Ligustrum lucidum"
"3558",41.4044007,2.1578064,"Ligustrum lucidum"
"3559",41.4043649,2.1589482,"Ligustrum lucidum"
"3560",41.4035121,2.150973,"Ligustrum lucidum"
"3561",41.4037877,2.1515652,"Ligustrum lucidum"
"3562",41.3996343,2.1626861,"Ligustrum lucidum"
"3563",41.405226,2.1579316,"Ligustrum lucidum"
"3564",41.3996106,2.1617932,"Ligustrum lucidum"
"3565",41.4014653,2.1612846,"Ligustrum lucidum"
"3566",41.4027536,2.1619748,"Ligustrum lucidum"
"3567",41.4024223,2.1626244,"Ligustrum lucidum"
"3568",41.4040407,2.1553955,"Ligustrum lucidum"
"3569",41.3989465,2.1589063,"Ligustrum lucidum"
"3570",41.4011763,2.1533136,"Ligustrum lucidum"
"3571",41.4055102,2.1566989,"Ligustrum lucidum"
"3572",41.3996952,2.1627631,"Ligustrum lucidum"
"3573",41.4011886,2.1553175,"Ligustrum lucidum"
"3574",41.404843,2.1567798,"Ligustrum lucidum"
"3575",41.4045895,2.1586824,"Ligustrum lucidum"
"3576",41.4028397,2.161868,"Ligustrum lucidum"
"3577",41.3997475,2.1619918,"Ligustrum lucidum"
"3578",41.4045218,2.1576793,"Ligustrum lucidum"
"3579",41.3987655,2.158614,"Ligustrum lucidum"
"3580",41.4045502,2.1576498,"Ligustrum lucidum"
"3581",41.4024646,2.1623256,"Ligustrum lucidum"
"3582",41.4020558,2.1620969,"Ligustrum lucidum"
"3583",41.4043524,2.1585509,"Ligustrum lucidum"
"3584",41.4058107,2.157266,"Ligustrum lucidum"
"3585",41.3999989,2.1633949,"Ligustrum lucidum"
"3586",41.4044686,2.157678,"Ligustrum lucidum"
"3587",41.4043713,2.1578387,"Ligustrum lucidum"
"3588",41.4079125,2.1511601,"Ligustrum lucidum"
"3589",41.4033518,2.1612474,"Ligustrum lucidum"
"3590",41.4045487,2.1587317,"Ligustrum lucidum"
"3591",41.4043067,2.1558225,"Ligustrum lucidum"
"3592",41.4044463,2.158701,"Ligustrum lucidum"
"3593",41.4015509,2.1614016,"Ligustrum lucidum"
"3594",41.4060009,2.1514258,"Ligustrum lucidum"
"3595",41.4010087,2.1555392,"Ligustrum lucidum"
"3596",41.4031367,2.1615054,"Ligustrum lucidum"
"3597",41.4051712,2.1561999,"Ligustrum lucidum"
"3598",41.4040941,2.1554823,"Ligustrum lucidum"
"3599",41.4062998,2.1565545,"Ligustrum lucidum"
"3600",41.4048322,2.1584008,"Ligustrum lucidum"
"3601",41.4002777,2.1519587,"Ligustrum lucidum"
"3602",41.400498,2.1600402,"Ligustrum lucidum"
"3603",41.3980627,2.1562971,"Ligustrum lucidum"
"3604",41.3969566,2.1552238,"Ligustrum lucidum"
"3605",41.4037048,2.1513857,"Ligustrum lucidum"
"3606",41.4012293,2.1565046,"Ligustrum lucidum"
"3607",41.404717,2.1565685,"Ligustrum lucidum"
"3608",41.4038123,2.1595999,"Ligustrum lucidum"
"3609",41.4015238,2.1613673,"Ligustrum lucidum"
"3610",41.4062553,2.1566095,"Ligustrum lucidum"
"3611",41.3967975,2.1580802,"Ligustrum lucidum"
"3612",41.401256,2.1565435,"Ligustrum lucidum"
"3613",41.4056724,2.1569371,"Ligustrum lucidum"
"3614",41.4038147,2.1516156,"Ligustrum lucidum"
"3615",41.3977712,2.1567604,"Ligustrum lucidum"
"3616",41.4011405,2.1556358,"Ligustrum lucidum"
"3617",41.4004515,2.1522222,"Ligustrum lucidum"
"3618",41.3977356,2.1568088,"Ligustrum lucidum"
"3619",41.4032186,2.1613916,"Ligustrum lucidum"
"3620",41.4043181,2.1578316,"Ligustrum lucidum"
"3621",41.4048209,2.1566609,"Ligustrum lucidum"
"3622",41.3983438,2.1557491,"Ligustrum lucidum"
"3623",41.3979215,2.1565737,"Ligustrum lucidum"
"3624",41.4005767,2.1524175,"Ligustrum lucidum"
"3625",41.3996655,2.1627213,"Ligustrum lucidum"
"3626",41.404795,2.156623,"Ligustrum lucidum"
"3627",41.4047942,2.1566895,"Ligustrum lucidum"
"3628",41.4086503,2.1472022,"Ligustrum lucidum"
"3629",41.4104964,2.1458509,"Ligustrum lucidum"
"3630",41.4144788,2.1383963,"Ligustrum lucidum"
"3631",41.418143,2.1402949,"Ligustrum lucidum"
"3632",41.4079465,2.1478291,"Ligustrum lucidum"
"3633",41.4103836,2.1459065,"Ligustrum lucidum"
"3634",41.4183745,2.1405226,"Ligustrum lucidum"
"3635",41.4193959,2.1416877,"Ligustrum lucidum"
"3636",41.4197471,2.1416074,"Ligustrum lucidum"
"3637",41.418676,2.1405453,"Ligustrum lucidum"
"3638",41.4184095,2.1404201,"Ligustrum lucidum"
"3639",41.4088988,2.1470035,"Ligustrum lucidum"
"3640",41.4191723,2.1416618,"Ligustrum lucidum"
"3641",41.4185428,2.1404827,"Ligustrum lucidum"
"3642",41.408421,2.1473743,"Ligustrum lucidum"
"3643",41.4116156,2.1424146,"Ligustrum lucidum"
"3644",41.418504,2.1405828,"Ligustrum lucidum"
"3645",41.4094297,2.1465825,"Ligustrum lucidum"
"3646",41.4090926,2.146851,"Ligustrum lucidum"
"3647",41.4171332,2.1399738,"Ligustrum lucidum"
"3648",41.4099432,2.1461579,"Ligustrum lucidum"
"3649",41.4083673,2.1474228,"Ligustrum lucidum"
"3650",41.419882,2.1415772,"Ligustrum lucidum"
"3651",41.4178568,2.140281,"Ligustrum lucidum"
"3652",41.4182601,2.1404562,"Ligustrum lucidum"
"3653",41.4183098,2.1404923,"Ligustrum lucidum"
"3654",41.4144215,2.1382752,"Ligustrum lucidum"
"3655",41.4116401,2.1422228,"Ligustrum lucidum"
"3656",41.4093903,2.1466135,"Ligustrum lucidum"
"3657",41.4190348,2.141731,"Ligustrum lucidum"
"3658",41.408797,2.1470702,"Ligustrum lucidum"
"3659",41.4191977,2.1417338,"Ligustrum lucidum"
"3660",41.419661,2.1375345,"Ligustrum lucidum"
"3661",41.4078999,2.147875,"Ligustrum lucidum"
"3662",41.4195257,2.1416534,"Ligustrum lucidum"
"3663",41.4170318,2.1399423,"Ligustrum lucidum"
"3664",41.414463,2.1383318,"Ligustrum lucidum"
"3665",41.4196858,2.1416212,"Ligustrum lucidum"
"3666",41.4180097,2.1402324,"Ligustrum lucidum"
"3667",41.4086986,2.1471553,"Ligustrum lucidum"
"3668",41.4098053,2.1462796,"Ligustrum lucidum"
"3669",41.4089838,2.1469368,"Ligustrum lucidum"
"3670",41.4081643,2.1476006,"Ligustrum lucidum"
"3671",41.4144305,2.1383246,"Ligustrum lucidum"
"3672",41.4182763,2.1403575,"Ligustrum lucidum"
"3673",41.4089438,2.1469717,"Ligustrum lucidum"
"3674",41.4084658,2.1473498,"Ligustrum lucidum"
"3675",41.4095315,2.1465016,"Ligustrum lucidum"
"3676",41.4178765,2.1401698,"Ligustrum lucidum"
"3677",41.4103228,2.1459325,"Ligustrum lucidum"
"3678",41.4181804,2.1404319,"Ligustrum lucidum"
"3679",41.4171251,2.1400581,"Ligustrum lucidum"
"3680",41.4101942,2.1459871,"Ligustrum lucidum"
"3681",41.4145448,2.1384086,"Ligustrum lucidum"
"3682",41.4180509,2.1403716,"Ligustrum lucidum"
"3683",41.4179862,2.1403414,"Ligustrum lucidum"
"3684",41.4344054,2.1571837,"Ligustrum lucidum"
"3685",41.4281181,2.1624823,"Ligustrum lucidum"
"3686",41.4266194,2.1583892,"Ligustrum lucidum"
"3687",41.4349853,2.1563681,"Ligustrum lucidum"
"3688",41.4265949,2.1585748,"Ligustrum lucidum"
"3689",41.4338227,2.1582985,"Ligustrum lucidum"
"3690",41.4266795,2.1585816,"Ligustrum lucidum"
"3691",41.4267035,2.1586591,"Ligustrum lucidum"
"3692",41.4362798,2.15426,"Ligustrum lucidum"
"3693",41.4343551,2.1574153,"Ligustrum lucidum"
"3694",41.4342451,2.1538649,"Ligustrum lucidum"
"3695",41.4343857,2.1572178,"Ligustrum lucidum"
"3696",41.4265423,2.1584021,"Ligustrum lucidum"
"3697",41.4283886,2.1628811,"Ligustrum lucidum"
"3698",41.4344168,2.1573128,"Ligustrum lucidum"
"3699",41.4357358,2.1549633,"Ligustrum lucidum"
"3700",41.426763,2.1588586,"Ligustrum lucidum"
"3701",41.4266397,2.1584553,"Ligustrum lucidum"
"3702",41.4352,2.1560101,"Ligustrum lucidum"
"3703",41.4265762,2.1585136,"Ligustrum lucidum"
"3704",41.4350739,2.1562194,"Ligustrum lucidum"
"3705",41.4351772,2.1560475,"Ligustrum lucidum"
"3706",41.4267797,2.1589189,"Ligustrum lucidum"
"3707",41.4343047,2.1573523,"Ligustrum lucidum"
"3708",41.4266607,2.1585204,"Ligustrum lucidum"
"3709",41.4353576,2.1557488,"Ligustrum lucidum"
"3710",41.4343919,2.1573561,"Ligustrum lucidum"
"3711",41.4267478,2.1588074,"Ligustrum lucidum"
"3713",41.4362294,2.1543947,"Ligustrum lucidum"
"3714",41.4183283,2.1700984,"Ligustrum lucidum"
"3715",41.417825,2.1713382,"Ligustrum lucidum"
"3716",41.4178905,2.1711349,"Ligustrum lucidum"
"3717",41.4185417,2.1691586,"Ligustrum lucidum"
"3718",41.4179638,2.1709249,"Ligustrum lucidum"
"3719",41.4235256,2.1481128,"Ligustrum lucidum"
"3720",41.4229846,2.1484035,"Ligustrum lucidum"
"3721",41.4207745,2.1431421,"Ligustrum lucidum"
"3722",41.422757,2.1498256,"Ligustrum lucidum"
"3723",41.4245172,2.1475577,"Ligustrum lucidum"
"3724",41.4229252,2.1481511,"Ligustrum lucidum"
"3725",41.4209294,2.1429339,"Ligustrum lucidum"
"3726",41.4211181,2.1426929,"Ligustrum lucidum"
"3727",41.4228986,2.1474623,"Ligustrum lucidum"
"3728",41.4234428,2.1477227,"Ligustrum lucidum"
"3729",41.4229949,2.1484867,"Ligustrum lucidum"
"3730",41.4220695,2.150359,"Ligustrum lucidum"
"3731",41.4234988,2.1480406,"Ligustrum lucidum"
"3732",41.4229804,2.1492207,"Ligustrum lucidum"
"3733",41.4212478,2.1425227,"Ligustrum lucidum"
"3734",41.4242957,2.147474,"Ligustrum lucidum"
"3735",41.4243504,2.147596,"Ligustrum lucidum"
"3736",41.4230054,2.1487856,"Ligustrum lucidum"
"3737",41.424493,2.1475046,"Ligustrum lucidum"
"3738",41.4230066,2.1488629,"Ligustrum lucidum"
"3739",41.4244734,2.1474468,"Ligustrum lucidum"
"3740",41.4227208,2.1498811,"Ligustrum lucidum"
"3741",41.423003,2.1489545,"Ligustrum lucidum"
"3742",41.4232277,2.1472697,"Ligustrum lucidum"
"3743",41.4227399,2.1475506,"Ligustrum lucidum"
"3744",41.423456,2.1478931,"Ligustrum lucidum"
"3745",41.4234442,2.1478147,"Ligustrum lucidum"
"3746",41.4229737,2.1483208,"Ligustrum lucidum"
"3747",41.4231861,2.1472937,"Ligustrum lucidum"
"3748",41.422969,2.1474211,"Ligustrum lucidum"
"3749",41.4243966,2.1475617,"Ligustrum lucidum"
"3750",41.4229888,2.1491351,"Ligustrum lucidum"
"3751",41.4204781,2.1435211,"Ligustrum lucidum"
"3752",41.4219736,2.1504525,"Ligustrum lucidum"
"3753",41.4228657,2.1474824,"Ligustrum lucidum"
"3754",41.4226546,2.1473927,"Ligustrum lucidum"
"3755",41.3785674,2.1339044,"Ligustrum lucidum"
"3756",41.3713028,2.1424604,"Ligustrum lucidum"
"3757",41.3713624,2.142463,"Ligustrum lucidum"
"3758",41.4245045,2.1587306,"Ligustrum lucidum"
"3759",41.4244972,2.1586162,"Ligustrum lucidum"
"3760",41.424542,2.1586218,"Ligustrum lucidum"
"3761",41.4366708,2.2050819,"Ligustrum lucidum"
"3762",41.4367777,2.2059872,"Ligustrum lucidum"
"3763",41.4373696,2.2039019,"Ligustrum lucidum"
"3764",41.4373914,2.2040931,"Ligustrum lucidum"
"3765",41.4341808,2.2047938,"Ligustrum lucidum"
"3766",41.43649,2.205196,"Ligustrum lucidum"
"3767",41.4370786,2.2043232,"Ligustrum lucidum"
"3768",41.4366353,2.2068004,"Ligustrum lucidum"
"3769",41.4367381,2.2051448,"Ligustrum lucidum"
"3770",41.4373789,2.2035178,"Ligustrum lucidum"
"3771",41.4341954,2.2049518,"Ligustrum lucidum"
"3772",41.4374129,2.2037961,"Ligustrum lucidum"
"3773",41.4366019,2.2042774,"Ligustrum lucidum"
"3774",41.4368129,2.2051312,"Ligustrum lucidum"
"3775",41.436838,2.2059756,"Ligustrum lucidum"
"3776",41.4364795,2.2051241,"Ligustrum lucidum"
"3777",41.4374244,2.203889,"Ligustrum lucidum"
"3778",41.4371515,2.2043155,"Ligustrum lucidum"
"3779",41.4375126,2.2042074,"Ligustrum lucidum"
"3780",41.4369674,2.2067237,"Ligustrum lucidum"
"3781",41.436556,2.205182,"Ligustrum lucidum"
"3782",41.4373466,2.203717,"Ligustrum lucidum"
"3783",41.4365463,2.2051092,"Ligustrum lucidum"
"3784",41.4373566,2.2038053,"Ligustrum lucidum"
"3785",41.4366762,2.2051576,"Ligustrum lucidum"
"3786",41.4373114,2.203433,"Ligustrum lucidum"
"3787",41.4369004,2.2058813,"Ligustrum lucidum"
"3788",41.4373251,2.2035402,"Ligustrum lucidum"
"3789",41.4341892,2.2048776,"Ligustrum lucidum"
"3790",41.4374621,2.2046631,"Ligustrum lucidum"
"3791",41.4366783,2.2043518,"Ligustrum lucidum"
"3792",41.436575,2.2059526,"Ligustrum lucidum"
"3793",41.4364465,2.2043716,"Ligustrum lucidum"
"3794",41.4375804,2.2042008,"Ligustrum lucidum"
"3795",41.4342116,2.20511,"Ligustrum lucidum"
"3796",41.4365752,2.2068164,"Ligustrum lucidum"
"3797",41.4366207,2.2051682,"Ligustrum lucidum"
"3798",41.436726,2.2050697,"Ligustrum lucidum"
"3799",41.4366374,2.2059408,"Ligustrum lucidum"
"3800",41.4367109,2.2060007,"Ligustrum lucidum"
"3801",41.4363751,2.2042956,"Ligustrum lucidum"
"3802",41.4373016,2.2033508,"Ligustrum lucidum"
"3803",41.4377086,2.2041902,"Ligustrum lucidum"
"3804",41.4368757,2.2042557,"Ligustrum lucidum"
"3805",41.4377127,2.2042719,"Ligustrum lucidum"
"3806",41.4366749,2.2042719,"Ligustrum lucidum"
"3807",41.4367677,2.2059127,"Ligustrum lucidum"
"3808",41.4341494,2.2044884,"Ligustrum lucidum"
"3809",41.4365079,2.2059685,"Ligustrum lucidum"
"3810",41.4368962,2.2067421,"Ligustrum lucidum"
"3811",41.4365176,2.2060428,"Ligustrum lucidum"
"3812",41.434168,2.2046391,"Ligustrum lucidum"
"3813",41.4368032,2.2050542,"Ligustrum lucidum"
"3814",41.436361,2.2052224,"Ligustrum lucidum"
"3815",41.4163183,2.2117146,"Ligustrum lucidum"
"3816",41.4180715,2.2126896,"Ligustrum lucidum"
"3817",41.4163775,2.2118013,"Ligustrum lucidum"
"3818",41.4179775,2.212813,"Ligustrum lucidum"
"3819",41.4185404,2.2120554,"Ligustrum lucidum"
"3820",41.4163466,2.2117586,"Ligustrum lucidum"
"3821",41.4163113,2.2117651,"Ligustrum lucidum"
"3822",41.4183941,2.2122545,"Ligustrum lucidum"
"3823",41.4172165,2.2130535,"Ligustrum lucidum"
"3824",41.416342,2.2118041,"Ligustrum lucidum"
"3825",41.4162893,2.2116692,"Ligustrum lucidum"
"3826",41.3577109,2.13557,"Ligustrum lucidum"
"3827",41.3640866,2.1406447,"Ligustrum lucidum"
"3828",41.3577014,2.1352812,"Ligustrum lucidum"
"3829",41.3640961,2.1408141,"Ligustrum lucidum"
"3830",41.3647659,2.14067,"Ligustrum lucidum"
"3831",41.3577446,2.1352493,"Ligustrum lucidum"
"3832",41.3650561,2.1387162,"Ligustrum lucidum"
"3833",41.3643118,2.1405466,"Ligustrum lucidum"
"3834",41.3647582,2.1405027,"Ligustrum lucidum"
"3835",41.3578022,2.1355016,"Ligustrum lucidum"
"3836",41.3640902,2.1407306,"Ligustrum lucidum"
"3837",41.364769,2.1407539,"Ligustrum lucidum"
"3838",41.3578438,2.1354737,"Ligustrum lucidum"
"3839",41.3578811,2.1354479,"Ligustrum lucidum"
"3840",41.3579109,2.1354249,"Ligustrum lucidum"
"3841",41.3645358,2.140611,"Ligustrum lucidum"
"3842",41.3647533,2.1404182,"Ligustrum lucidum"
"3843",41.3645413,2.1407573,"Ligustrum lucidum"
"3844",41.3645475,2.1408591,"Ligustrum lucidum"
"3845",41.364309,2.1404617,"Ligustrum lucidum"
"3846",41.364099,2.1408973,"Ligustrum lucidum"
"3847",41.3645296,2.140466,"Ligustrum lucidum"
"3848",41.3643204,2.140714,"Ligustrum lucidum"
"3849",41.36454,2.1406769,"Ligustrum lucidum"
"3850",41.3576423,2.1352539,"Ligustrum lucidum"
"3851",41.3576678,2.1356027,"Ligustrum lucidum"
"3852",41.3577626,2.135533,"Ligustrum lucidum"
"3853",41.357596,2.1352859,"Ligustrum lucidum"
"3854",41.4229011,2.1980854,"Ligustrum lucidum"
"3855",41.42267,2.1978885,"Ligustrum lucidum"
"3856",41.4226147,2.1980275,"Ligustrum lucidum"
"3857",41.4228779,2.1980934,"Ligustrum lucidum"
"3858",41.4163477,2.1980128,"Ligustrum lucidum"
"3859",41.4160878,2.1979358,"Ligustrum lucidum"
"3860",41.4163837,2.1978149,"Ligustrum lucidum"
"3861",41.4164073,2.1978538,"Ligustrum lucidum"
"3862",41.4162901,2.1979384,"Ligustrum lucidum"
"3863",41.4163232,2.1978967,"Ligustrum lucidum"
"3864",41.4162279,2.1979422,"Ligustrum lucidum"
"3865",41.4164414,2.1978932,"Ligustrum lucidum"
"3866",41.4162026,2.1979034,"Ligustrum lucidum"
"3867",41.4163198,2.1979763,"Ligustrum lucidum"
"3868",41.4161684,2.1979374,"Ligustrum lucidum"
"3869",41.4103553,2.1796344,"Ligustrum lucidum"
"3870",41.4104443,2.1796593,"Ligustrum lucidum"
"3871",41.4360498,2.1893166,"Ligustrum lucidum"
"3872",41.4460352,2.1786928,"Ligustrum lucidum"
"3873",41.4460182,2.1786217,"Ligustrum lucidum"
"3874",41.4458051,2.177814,"Ligustrum lucidum"
"3875",41.4460541,2.1787726,"Ligustrum lucidum"
"3876",41.4458327,2.1779158,"Ligustrum lucidum"
"3877",41.4461005,2.1789924,"Ligustrum lucidum"
"3878",41.4457498,2.1776104,"Ligustrum lucidum"
"3879",41.4457084,2.1774578,"Ligustrum lucidum"
"3880",41.4458742,2.1780685,"Ligustrum lucidum"
"3881",41.4458879,2.1781193,"Ligustrum lucidum"
"3882",41.4457222,2.1775086,"Ligustrum lucidum"
"3883",41.4460695,2.1788415,"Ligustrum lucidum"
"3884",41.4459856,2.1784709,"Ligustrum lucidum"
"3885",41.4458188,2.1778649,"Ligustrum lucidum"
"3886",41.4633367,2.1786542,"Ligustrum lucidum"
"3887",41.4339667,2.1459503,"Ligustrum lucidum"
"3888",41.4339827,2.1456293,"Ligustrum lucidum"
