"","taxon.name","cartodb_id","comarca","provincia","nom_comar","sup_comar","geometry"
"3883","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1788415, 41.4460695)
"3884","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1784709, 41.4459856)
"3885","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1778649, 41.4458188)
"3886","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1786542, 41.4633367)
"3887","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1459503, 41.4339667)
"3888","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1456293, 41.4339827)
"3889","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1419546, 41.4299683)
"3890","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1456814, 41.4339776)
"3891","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458993, 41.4339596)
"3892","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1457154, 41.4340042)
"3893","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458303, 41.4339873)
"3894","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.142233, 41.4172296)
"3895","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1484237, 41.4144693)
"3896","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483234, 41.4123737)
"3897","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1401376, 41.3969023)
"3898","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1390176, 41.4011841)
"3899","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1390558, 41.401154)
"3900","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1477381, 41.4080172)
"3901","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1554428, 41.4206184)
"3902","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1279842, 41.4013831)
"3903","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1454514, 41.3971024)
"3904","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1904314, 41.4367734)
"3905","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2041808, 41.4378348)
"3906","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2041698, 41.4379657)
"3907","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2041589, 41.4380963)
"3908","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2041483, 41.4382273)
"3909","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2042677, 41.4377725)
"3910","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2042569, 41.4379034)
"3911","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.204248, 41.4380333)
"3912","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2042348, 41.4381665)
"3913","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2042266, 41.4382965)
"3914","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2048433, 41.4377767)
"3915","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2048174, 41.4379001)
"3916","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2047897, 41.43803)
"3917","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2047564, 41.4381705)
"3918","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2047286, 41.4383046)
"3919","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1784104, 41.4459445)
"3920","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1574154, 41.4060543)
"3921","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1793293, 41.3795231)
"3922","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1769845, 41.4379288)
"3923","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1748112, 41.4261396)
"3924","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1747277, 41.426158)
"3925","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1872819, 41.4218365)
"3926","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1817243, 41.4282322)
"3927","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1817281, 41.4283655)
"3928","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1817319, 41.4284988)
"3929","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1798572, 41.4284163)
"3930","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789747, 41.4285657)
"3931","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789722, 41.4284487)
"3932","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789698, 41.4283316)
"3933","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789673, 41.4282145)
"3934","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789649, 41.4280974)
"3935","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789167, 41.4280429)
"3936","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789197, 41.42816)
"3937","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789228, 41.428277)
"3938","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789258, 41.4283941)
"3939","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1789288, 41.4285112)
"3940","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1780466, 41.4282151)
"3941","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1780487, 41.4283592)
"3942","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1780508, 41.4285033)
"3943","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1641627, 41.3807926)
"3944","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493675, 41.3942862)
"3945","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1865975, 41.4390252)
"3946","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1864241, 41.4390688)
"3947","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1861598, 41.4391306)
"3948","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.124408, 41.397325)
"3949","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1907944, 41.4376337)
"3950","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1899173, 41.4376081)
"3951","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.189723, 41.4376074)
"3952","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1895289, 41.4376279)
"3953","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1906082, 41.4376278)
"3954","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.189364, 41.437625)
"3955","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1903152, 41.4376176)
"3956","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1901257, 41.437613)
"3957","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1943303, 41.4072434)
"3958","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1916097, 41.3805556)
"3959","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1573293, 41.4052345)
"3960","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1553598, 41.4111918)
"3961","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1554607, 41.41111)
"3962","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1555685, 41.4110243)
"3963","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1557238, 41.4109084)
"3964","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2080478, 41.4229146)
"3965","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451725, 41.4057922)
"3966","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1196755, 41.3967754)
"3967","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1585727, 41.3736037)
"3968","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1796056, 41.3799848)
"3969","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1531528, 41.412644)
"3970","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1650843, 41.4201651)
"3971","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1655025, 41.4203364)
"3972","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437125, 41.4208239)
"3973","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1455864, 41.4339884)
"3974","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2046276, 41.4384097)
"3975","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1380371, 41.3629062)
"3976","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1788977, 41.4138268)
"3977","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1823651, 41.385896)
"3978","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1785951, 41.4016403)
"3979","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1801531, 41.4011013)
"3980","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1740663, 41.4603563)
"3981","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1599891, 41.3692214)
"3982","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1600598, 41.3693055)
"3983","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1571718, 41.3677863)
"3984","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1256362, 41.4097005)
"3985","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1564797, 41.3684223)
"3986","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1567043, 41.3687258)
"3987","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1567426, 41.3687087)
"3988","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1575129, 41.3680861)
"3989","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1571979, 41.3682936)
"3990","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1583058, 41.3699379)
"3991","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1625474, 41.3669307)
"3992","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1627249, 41.3669816)
"3993","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1626595, 41.3664224)
"3994","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1481569, 41.4364376)
"3995","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1478975, 41.4373394)
"3996","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1479298, 41.436796)
"3997","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1478781, 41.4373898)
"3998","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1479001, 41.437275)
"3999","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.180792, 41.4163604)
"4000","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1806512, 41.416336)
"4001","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1807428, 41.4163768)
"4002","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1855503, 41.4471724)
"4003","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1393602, 41.4221735)
"4004","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1523148, 41.4320363)
"4005","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1683753, 41.4094799)
"4006","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1683638, 41.4095494)
"4007","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684583, 41.4094833)
"4008","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684672, 41.4094669)
"4009","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1682928, 41.4094406)
"4010","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1683129, 41.4095592)
"4011","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1683496, 41.4094989)
"4012","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1683231, 41.4095199)
"4013","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684329, 41.4094688)
"4014","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1682252, 41.4094948)
"4015","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684543, 41.4094942)
"4016","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684555, 41.4094405)
"4017","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1684851, 41.4094375)
"4018","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1296319, 41.3917659)
"4019","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1424725, 41.4322336)
"4020","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1411478, 41.4299222)
"4021","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1410316, 41.4296778)
"4022","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1409772, 41.4295498)
"4023","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1411058, 41.4298873)
"4024","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1428325, 41.4318243)
"4025","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.141057, 41.429731)
"4026","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1424477, 41.432184)
"4027","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1690948, 41.4392725)
"4028","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1694229, 41.4383241)
"4029","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1661001, 41.4383009)
"4030","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1112515, 41.3943103)
"4031","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405955, 41.4197872)
"4032","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1405475, 41.4197487)
"4033","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1658867, 41.368678)
"4034","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1155742, 41.3775332)
"4035","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.211232, 41.4184246)
"4036","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2111838, 41.4183821)
"4037","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2113859, 41.4185352)
"4038","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2105402, 41.4185348)
"4039","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.211426, 41.4185617)
"4040","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2105776, 41.4184996)
"4041","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2068341, 41.4231876)
"4042","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2076091, 41.4206089)
"4043","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.210231, 41.4228238)
"4044","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2078479, 41.4230864)
"4045","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2022673, 41.4236922)
"4046","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2091755, 41.4223899)
"4047","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2022413, 41.4216238)
"4048","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.202054, 41.4238969)
"4049","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1971741, 41.4187088)
"4050","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1971196, 41.419323)
"4051","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1968312, 41.4193141)
"4052","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1969099, 41.4182168)
"4053","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1967014, 41.4184368)
"4054","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1970322, 41.4181736)
"4055","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1974337, 41.4185845)
"4056","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1974472, 41.4185037)
"4057","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2087321, 41.4368807)
"4058","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2017691, 41.439226)
"4059","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.202248, 41.439308)
"4060","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2011868, 41.4390032)
"4061","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2011483, 41.4391267)
"4062","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2023921, 41.4393533)
"4063","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2017782, 41.4391576)
"4064","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1958902, 41.4364626)
"4065","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2010347, 41.4391864)
"4066","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2019916, 41.4391115)
"4067","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2024269, 41.4391691)
"4068","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.2022002, 41.4393358)
"4069","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913609, 41.4211444)
"4070","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1915826, 41.4220931)
"4071","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.191488, 41.4212024)
"4072","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913785, 41.4209824)
"4073","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.189055, 41.4223115)
"4074","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1916937, 41.4221136)
"4075","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1891075, 41.4222263)
"4076","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1891613, 41.4221874)
"4077","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1916122, 41.4212117)
"4078","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1890004, 41.4221956)
"4079","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1889715, 41.4221217)
"4080","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1808054, 41.4162208)
"4081","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1808257, 41.4163522)
"4082","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1807848, 41.4163038)
"4083","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1809034, 41.4163409)
"4084","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1807655, 41.416275)
"4085","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1808613, 41.4163301)
"4086","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1817132, 41.4248932)
"4087","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1781065, 41.4268223)
"4088","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1989115, 41.4463613)
"4089","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1989907, 41.4462305)
"4090","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1990269, 41.4461753)
"4091","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1991311, 41.4462081)
"4092","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1895444, 41.4539338)
"4093","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1895268, 41.4538959)
"4094","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1745231, 41.4451442)
"4095","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1722144, 41.4441231)
"4096","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1716604, 41.4443219)
"4097","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.173443, 41.4425243)
"4098","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1723561, 41.4432731)
"4099","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1747549, 41.459909)
"4100","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1723459, 41.4610266)
"4101","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1734534, 41.461512)
"4102","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1762296, 41.4611864)
"4103","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1767909, 41.4610366)
"4104","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1791973, 41.4627425)
"4105","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1747907, 41.4599182)
"4106","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1755684, 41.4599689)
"4107","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1744154, 41.4602488)
"4108","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1736496, 41.4611441)
"4109","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1744272, 41.4602579)
"4110","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1746445, 41.4601154)
"4111","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1761406, 41.4605094)
"4112","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1765119, 41.4611105)
"4113","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1743473, 41.4599511)
"4114","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1763233, 41.4602664)
"4115","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1743016, 41.4602446)
"4116","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1724817, 41.4607123)
"4117","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1732297, 41.4612131)
"4118","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1768023, 41.4610406)
"4119","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1769237, 41.461681)
"4120","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1736448, 41.4596398)
"4121","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1746207, 41.4601062)
"4122","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1734536, 41.4614939)
"4123","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1764479, 41.4604886)
"4124","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1762674, 41.4607094)
"4125","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1768788, 41.4611333)
"4126","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1741693, 41.4598237)
"4127","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1764941, 41.460624)
"4128","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1762215, 41.460778)
"4129","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1723381, 41.4607023)
"4130","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1768536, 41.4611163)
"4131","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1763651, 41.4603631)
"4132","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1724923, 41.4608205)
"4133","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.176784, 41.4609403)
"4134","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.173704, 41.4596943)
